model,heldout_real_case,epoch,train_loss,val_loss,best_epoch_so_far,best_val_loss_so_far
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,32,0.5158629544237827,0.5862870812416077,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161831_pallet_rack_cluster021_part1_ransac_icp_voxel005,33,0.5157576812074539,0.5873093406359354,18,0.5848252673943838
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,1,0.6109408323581402,0.5039061244044986,1,0.5039061244044986
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,2,0.5604651004840167,0.4969630411693028,2,0.4969630411693028
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,3,0.55583411302322,0.49478504061698914,3,0.49478504061698914
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,4,0.5533067660453992,0.49422511884144377,4,0.49422511884144377
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,5,0.550312626056182,0.4937318116426468,5,0.4937318116426468
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,6,0.5498649019461411,0.49412485318524496,5,0.4937318116426468
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,7,0.5487544872821906,0.493461080959865,7,0.493461080959865
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,8,0.548258642355601,0.49450235281671795,7,0.493461080959865
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,9,0.5469730649238977,0.4935219500746046,7,0.493461080959865
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,10,0.5464574083303794,0.49295084178447723,10,0.49295084178447723
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,11,0.5465674568445255,0.4921571207898004,11,0.4921571207898004
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,12,0.5461189578741025,0.49206413328647614,12,0.49206413328647614
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,13,0.545871649032984,0.4930855951138905,12,0.49206413328647614
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,14,0.5454439062338609,0.4905147893088205,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,15,0.5442504928662226,0.4916523013796125,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,16,0.5442741482685773,0.49173290176051004,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,17,0.5454589021511567,0.49197404086589813,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,18,0.5444535643626482,0.49304657535893576,14,0.4905147893088205
MLP_real_only_v3_soft_labels,20260626_161911_pallet_rack_cluster021_part1_refined_from_voxel005,19,0.5439180487241501,0.49282887152263094,14,0.4905147893088205
